2016-10-28 14:47:49.8324 INFO 正常 - job1接口调用开始！
2016-10-28 14:47:58.1299 INFO 正常 - 获取文件目录成功
2016-10-28 14:47:58.4939 INFO 正常 - D:\WorkFiles\AMS\Codes\WindowsService\trunk\DJS_Service\ServiceTest\bin\Debug\JobFiles\job1\Temp_DaylReportSum.xlsx
2016-10-28 14:48:18.0400 INFO 正常 - 门店上海宝山盘古路店开始写入日报表
2016-10-28 14:48:30.3807 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型48数量0.00
2016-10-28 14:48:30.3957 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型49数量0.00
2016-10-28 14:48:30.3957 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型50数量0.00
2016-10-28 14:48:30.4117 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型51数量314.00
2016-10-28 14:48:30.4307 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型52数量0.00
2016-10-28 14:48:30.4307 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型53数量421.00
2016-10-28 14:48:30.4417 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型54数量0.00
2016-10-28 14:48:30.4417 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型55数量1.00
2016-10-28 14:48:30.4417 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型56数量0.00
2016-10-28 14:48:30.4577 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型57数量0.00
2016-10-28 14:48:30.4577 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型58数量1.00
2016-10-28 14:48:30.4737 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表模板第15列数据写入类型59数量0.00
2016-10-28 14:48:30.4737 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/12 0:00:00报表数据写入完成
2016-10-28 14:48:30.4737 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表数据开始写入
2016-10-28 14:48:30.4917 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型1数量0.00
2016-10-28 14:48:30.4917 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型2数量321894.00
2016-10-28 14:48:30.5077 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型3数量19240.00
2016-10-28 14:48:30.5077 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型4数量1475.00
2016-10-28 14:48:30.5217 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型5数量0.00
2016-10-28 14:48:30.5217 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型6数量0.00
2016-10-28 14:48:30.5217 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型7数量0.00
2016-10-28 14:48:30.5417 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型8数量0.00
2016-10-28 14:48:30.5517 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型9数量20080.00
2016-10-28 14:48:30.5517 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型10数量33.00
2016-10-28 14:48:30.5517 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型11数量10200.00
2016-10-28 14:48:30.5677 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型30数量0.00
2016-10-28 14:48:30.5677 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型31数量0.00
2016-10-28 14:48:30.5827 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型32数量0.00
2016-10-28 14:48:30.5827 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型33数量0.00
2016-10-28 14:48:30.5977 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型34数量0.00
2016-10-28 14:48:30.5977 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型35数量0.00
2016-10-28 14:48:30.5977 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型36数量0.00
2016-10-28 14:48:30.6177 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型37数量0.00
2016-10-28 14:48:30.6177 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型38数量0.00
2016-10-28 14:48:30.6317 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型39数量0.00
2016-10-28 14:48:30.6317 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型40数量0.00
2016-10-28 14:48:30.6477 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型41数量0.00
2016-10-28 14:48:30.6477 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型42数量0.00
2016-10-28 14:48:30.6607 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型43数量0.00
2016-10-28 14:48:30.6607 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型44数量0.00
2016-10-28 14:48:30.6757 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型45数量0.00
2016-10-28 14:48:30.6757 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型46数量1.00
2016-10-28 14:48:30.6927 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型47数量0.00
2016-10-28 14:48:30.6927 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型48数量0.00
2016-10-28 14:48:30.7097 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型49数量0.00
2016-10-28 14:48:30.7247 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型50数量0.00
2016-10-28 14:48:30.7247 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型51数量346.00
2016-10-28 14:48:30.7517 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型52数量0.00
2016-10-28 14:48:30.7557 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型53数量420.00
2016-10-28 14:48:30.7557 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型54数量0.00
2016-10-28 14:48:30.7557 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型55数量0.00
2016-10-28 14:48:30.7717 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型56数量0.00
2016-10-28 14:48:30.7717 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型57数量0.00
2016-10-28 14:48:30.7867 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型58数量0.00
2016-10-28 14:48:30.7867 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表模板第16列数据写入类型59数量32.00
2016-10-28 14:48:30.8017 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/13 0:00:00报表数据写入完成
2016-10-28 14:48:30.8017 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表数据开始写入
2016-10-28 14:48:30.8017 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型1数量0.00
2016-10-28 14:48:30.8167 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型2数量8460.00
2016-10-28 14:48:30.8337 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型3数量2840.00
2016-10-28 14:48:30.8337 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型4数量0.00
2016-10-28 14:48:30.8497 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型5数量0.00
2016-10-28 14:48:30.8637 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型6数量0.00
2016-10-28 14:48:30.8637 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型7数量0.00
2016-10-28 14:48:30.8797 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型8数量0.00
2016-10-28 14:48:30.8797 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型9数量22900.00
2016-10-28 14:48:30.8797 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型10数量37.00
2016-10-28 14:48:30.8977 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型11数量540.00
2016-10-28 14:48:30.8977 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型30数量0.00
2016-10-28 14:48:30.9127 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型31数量0.00
2016-10-28 14:48:30.9127 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型32数量0.00
2016-10-28 14:48:30.9268 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型33数量0.00
2016-10-28 14:48:30.9268 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型34数量0.00
2016-10-28 14:48:30.9428 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型35数量0.00
2016-10-28 14:48:30.9428 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型36数量0.00
2016-10-28 14:48:30.9578 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型37数量0.00
2016-10-28 14:48:30.9578 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型38数量0.00
2016-10-28 14:48:30.9728 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型39数量0.00
2016-10-28 14:48:30.9728 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型40数量0.00
2016-10-28 14:48:30.9728 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型41数量0.00
2016-10-28 14:48:30.9898 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型42数量0.00
2016-10-28 14:48:30.9898 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型43数量0.00
2016-10-28 14:48:31.0038 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型44数量0.00
2016-10-28 14:48:31.0038 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型45数量0.00
2016-10-28 14:48:31.0198 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型46数量1.00
2016-10-28 14:48:31.0198 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型47数量0.00
2016-10-28 14:48:31.0368 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型48数量0.00
2016-10-28 14:48:31.0368 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型49数量0.00
2016-10-28 14:48:31.0528 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型50数量0.00
2016-10-28 14:48:31.0528 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型51数量350.00
2016-10-28 14:48:31.0878 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型52数量0.00
2016-10-28 14:48:31.0878 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型53数量420.00
2016-10-28 14:48:31.0998 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型54数量0.00
2016-10-28 14:48:31.0998 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型55数量0.00
2016-10-28 14:48:31.0998 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型56数量0.00
2016-10-28 14:48:31.1148 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型57数量0.00
2016-10-28 14:48:31.1148 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型58数量0.00
2016-10-28 14:48:31.1298 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表模板第17列数据写入类型59数量4.00
2016-10-28 14:48:31.1298 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/14 0:00:00报表数据写入完成
2016-10-28 14:48:31.1298 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表数据开始写入
2016-10-28 14:48:31.1468 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型1数量0.00
2016-10-28 14:48:31.1468 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型2数量5070.00
2016-10-28 14:48:31.1598 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型3数量0.00
2016-10-28 14:48:31.1598 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型4数量0.00
2016-10-28 14:48:31.1768 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型5数量0.00
2016-10-28 14:48:31.1768 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型6数量0.00
2016-10-28 14:48:31.1918 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型7数量0.00
2016-10-28 14:48:31.1918 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型8数量0.00
2016-10-28 14:48:31.2078 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型9数量22900.00
2016-10-28 14:48:31.2078 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型10数量37.00
2016-10-28 14:48:31.2078 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型11数量780.00
2016-10-28 14:48:31.2218 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型30数量0.00
2016-10-28 14:48:31.2218 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型31数量0.00
2016-10-28 14:48:31.2388 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型32数量0.00
2016-10-28 14:48:31.2388 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型33数量0.00
2016-10-28 14:48:31.2528 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型34数量0.00
2016-10-28 14:48:31.2528 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型35数量0.00
2016-10-28 14:48:31.2528 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型36数量0.00
2016-10-28 14:48:31.2688 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型37数量0.00
2016-10-28 14:48:31.2688 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型38数量0.00
2016-10-28 14:48:31.2848 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型39数量0.00
2016-10-28 14:48:31.2848 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型40数量0.00
2016-10-28 14:48:31.2848 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型41数量0.00
2016-10-28 14:48:31.3008 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型42数量0.00
2016-10-28 14:48:31.3008 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型43数量0.00
2016-10-28 14:48:31.3178 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型44数量0.00
2016-10-28 14:48:31.3178 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型45数量0.00
2016-10-28 14:48:31.3348 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型46数量0.00
2016-10-28 14:48:31.3348 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型47数量0.00
2016-10-28 14:48:31.3488 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型48数量0.00
2016-10-28 14:48:31.3488 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型49数量0.00
2016-10-28 14:48:31.3628 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型50数量0.00
2016-10-28 14:48:31.3628 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型51数量350.00
2016-10-28 14:48:31.3888 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型52数量0.00
2016-10-28 14:48:31.3948 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型53数量420.00
2016-10-28 14:48:31.3948 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型54数量0.00
2016-10-28 14:48:31.3948 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型55数量0.00
2016-10-28 14:48:31.4098 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型56数量0.00
2016-10-28 14:48:31.4098 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型57数量0.00
2016-10-28 14:48:31.4268 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型58数量0.00
2016-10-28 14:48:31.4268 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表模板第18列数据写入类型59数量0.00
2016-10-28 14:48:31.4268 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/15 0:00:00报表数据写入完成
2016-10-28 14:48:31.4428 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表数据开始写入
2016-10-28 14:48:31.4428 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型1数量0.00
2016-10-28 14:48:31.4558 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型2数量18523.00
2016-10-28 14:48:31.4558 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型3数量0.00
2016-10-28 14:48:31.4718 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型4数量595.00
2016-10-28 14:48:31.4718 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型5数量0.00
2016-10-28 14:48:31.4868 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型6数量0.00
2016-10-28 14:48:31.4868 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型7数量0.00
2016-10-28 14:48:31.4868 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型8数量0.00
2016-10-28 14:48:31.5048 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型9数量22900.00
2016-10-28 14:48:31.5048 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型10数量37.00
2016-10-28 14:48:31.5178 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型11数量580.00
2016-10-28 14:48:31.5178 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型30数量0.00
2016-10-28 14:48:31.5178 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型31数量0.00
2016-10-28 14:48:31.5378 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型32数量0.00
2016-10-28 14:48:31.5518 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型33数量0.00
2016-10-28 14:48:31.5518 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型34数量0.00
2016-10-28 14:48:31.5648 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型35数量0.00
2016-10-28 14:48:31.5648 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型36数量0.00
2016-10-28 14:48:31.5808 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型37数量0.00
2016-10-28 14:48:31.5988 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型38数量0.00
2016-10-28 14:48:31.5988 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型39数量0.00
2016-10-28 14:48:31.6118 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型40数量0.00
2016-10-28 14:48:31.6118 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型41数量0.00
2016-10-28 14:48:31.6308 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型42数量0.00
2016-10-28 14:48:31.6308 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型43数量0.00
2016-10-28 14:48:31.6428 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型44数量0.00
2016-10-28 14:48:31.6428 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型45数量0.00
2016-10-28 14:48:31.6618 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型46数量0.00
2016-10-28 14:48:31.6618 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型47数量1.00
2016-10-28 14:48:31.6758 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型48数量0.00
2016-10-28 14:48:31.6758 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型49数量0.00
2016-10-28 14:48:31.6898 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型50数量0.00
2016-10-28 14:48:31.6898 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型51数量350.00
2016-10-28 14:48:31.7158 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/16 0:00:00报表模板第19列数据写入类型52数量0.00
